query,assignmentId,imageURL,Relevance,clusterNo
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/74.jpg,2,5
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/75.jpg,2,7
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/76.jpg,2,4
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/77.jpg,2,7
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/78.jpg,2,2
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/79.jpg,2,10
aruan ortiz hidden voices,3VW6495TLK77T2RTSSMQIVSYVWXYYJ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/80.jpg,2,2
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/81.jpg,2,8
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/82.jpg,2,8
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/83.jpg,2,5
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/84.jpg,2,4
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/85.jpg,2,4
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/86.jpg,2,6
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/87.jpg,2,6
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/88.jpg,2,9
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/89.jpg,2,2
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/90.jpg,2,9
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/91.jpg,2,2
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/92.jpg,2,9
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/93.jpg,2,2
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/94.jpg,2,6
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/95.jpg,2,9
aruan ortiz hidden voices,3VW6495TLK77T2RTSSMQIVSYVWXYYJ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/96.jpg,2,2
aruan ortiz hidden voices,3VW6495TLK77T2RTSSMQIVSYVWXYYJ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/97.jpg,2,2
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/98.jpg,2,12
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/99.jpg,2,6
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/100.jpg,2,7
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/101.jpg,2,2
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/102.jpg,2,14
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/103.jpg,2,14
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/104.jpg,2,7
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/105.jpg,2,5
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/106.jpg,2,5
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/107.jpg,2,2
aruan ortiz hidden voices,3VW6495TLK77T2RTSSMQIVSYVWXYYJ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/108.jpg,2,6
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/109.jpg,2,14
aruan ortiz hidden voices,3VW6495TLK77T2RTSSMQIVSYVWXYYJ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/110.jpg,2,3
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/111.jpg,2,15
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/112.jpg,2,15
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/113.jpg,2,10
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/114.jpg,2,10
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/115.jpg,2,15
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/116.jpg,2,15
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/117.jpg,2,7
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/118.jpg,2,7
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/119.jpg,2,16
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/120.jpg,2,2
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/121.jpg,2,7
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/122.jpg,2,2
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/123.jpg,2,2
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/124.jpg,2,7
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/125.jpg,2,2
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/126.jpg,2,2
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/127.jpg,2,17
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/128.jpg,2,7
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/129.jpg,2,2
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/130.jpg,2,7
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/131.jpg,2,7
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/132.jpg,2,11
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/133.jpg,2,2
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/134.jpg,2,7
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/135.jpg,2,11
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/136.jpg,2,11
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/137.jpg,2,11
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/138.jpg,2,2
aruan ortiz hidden voices,3VW6495TLK77T2RTSSMQIVSYVWXYYJ,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/139.jpg,2,2
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/140.jpg,2,18
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/141.jpg,2,12
aruan ortiz hidden voices,3GNA64GUZFB0ICQNQG0ZUCR31JF5QC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/142.jpg,2,2
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/143.jpg,2,18
aruan ortiz hidden voices,374TNBHA8C2YK0071I5W59PWWOJYQL,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/144.jpg,2,8
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/145.jpg,2,18
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/146.jpg,2,12
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/147.jpg,2,18
aruan ortiz hidden voices,3JZQSN0I3RH17KPYTW8WMAEEKPIGF7,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/148.jpg,2,1
aruan ortiz hidden voices,37QW5D2ZRHTVIAO2GIW71WGVLW08S3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/aruan ortiz hidden voices/149.jpg,2,12
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/0.jpg,3,1
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/1.jpg,3,1
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/2.jpg,3,1
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/3.jpg,1,5
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/4.jpg,3,1
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/5.jpg,3,1
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/6.jpg,3,1
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/7.jpg,1,7
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/8.jpg,1,7
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/9.jpg,1,1
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/10.jpg,2,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/11.jpg,2,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/12.jpg,2,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/13.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/14.jpg,2,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/15.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/16.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/17.jpg,1,2
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/18.jpg,1,2
chris brown liquor,3TY7ZAOG5GRFC26RG5AQHVJ3N0N0KX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/19.jpg,2,2
chris brown liquor,3TY7ZAOG5GRFC26RG5AQHVJ3N0N0KX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/20.jpg,2,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/21.jpg,2,2
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/22.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/23.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/24.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/25.jpg,3,2
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/26.jpg,1,2
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/27.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/28.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/29.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/30.jpg,3,2
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/31.jpg,3,2
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/32.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/33.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/34.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/35.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/36.jpg,1,2
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/37.jpg,1,2
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/38.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/39.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/40.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/41.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/42.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/43.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/44.jpg,3,2
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/45.jpg,3,2
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/46.jpg,3,2
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/47.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/48.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/49.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/50.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/51.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/52.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/53.jpg,3,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/54.jpg,1,2
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/55.jpg,1,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/56.jpg,1,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/57.jpg,1,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/58.jpg,2,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/59.jpg,1,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/60.jpg,1,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/61.jpg,2,3
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/62.jpg,1,3
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/63.jpg,3,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/64.jpg,1,3
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/65.jpg,1,3
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/66.jpg,3,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/67.jpg,1,3
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/68.jpg,1,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFY7ONF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/69.jpg,1,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/70.jpg,3,3
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/71.jpg,3,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/72.jpg,3,3
chris brown liquor,308XBLVESJB2JTMW45GC2O109WMBRV,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/73.jpg,3,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/74.jpg,3,3
chris brown liquor,3IGI0VL648R1NPJDF34HZOWPFYAONI,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/75.jpg,3,3
chris brown liquor,3FDJT1UU75FE79SSDBG2YQFU48X5KM,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/chris brown liquor/76.jpg,1,3
